time,weathercode,max_temperature,min_temperature,mean_temperature,apparent_temperature_mean,shortwave_radiation,rainfall,max_wind_speed,max_wind_gust,dominant_Wind_Direction,evapotranspiration,rain_tomorrow,year,month,day
2020-07-28,55,26.3,21.0,22.6,25.9,9.4,7.6,9.2,33.5,210,1.89,1,2020,7,28
2020-07-30,61,26.5,20.9,23.3,26.0,20.01,4.8,18.8,56.9,220,3.66,1,2020,7,30
2020-07-31,53,26.3,21.6,23.3,25.9,18.22,4.2,18.4,49.0,222,3.36,1,2020,7,31
2020-08-01,61,25.3,21.4,23.0,25.5,15.09,5.7,16.4,52.6,221,2.85,1,2020,8,1
2020-08-02,61,25.8,21.4,23.0,25.7,16.82,5.6,16.5,52.2,222,3.08,1,2020,8,2
2020-08-03,61,24.4,21.4,22.8,25.3,11.99,5.1,16.2,55.4,219,2.28,1,2020,8,3
2020-08-04,61,25.6,21.9,23.2,25.6,17.12,3.5,20.3,58.3,225,3.09,1,2020,8,4
2020-08-05,53,26.4,22.0,23.6,25.9,17.47,3.5,19.2,56.2,220,3.39,1,2020,8,5
2020-08-06,61,25.7,21.4,22.8,25.8,12.29,13.0,15.3,59.8,220,2.33,1,2020,8,6
2020-08-07,55,25.4,21.6,22.8,25.9,12.2,9.3,14.0,55.4,225,2.31,1,2020,8,7
2020-08-08,61,25.1,21.3,22.6,25.4,14.3,9.9,17.7,49.7,230,2.62,1,2020,8,8
2020-08-10,51,26.0,21.1,23.0,25.7,18.13,2.4,18.4,50.8,225,3.36,1,2020,8,10
2020-08-11,53,26.0,20.4,22.8,25.5,19.07,3.0,14.4,45.7,222,3.43,0,2020,8,11
2020-08-12,2,26.6,20.4,23.2,25.7,23.88,0.0,17.8,46.4,224,4.39,0,2020,8,12
2020-08-13,3,26.7,20.4,23.2,25.5,21.24,0.0,16.7,43.6,223,4.03,0,2020,8,13
2020-08-14,3,26.7,20.3,23.2,25.5,21.9,0.0,17.7,46.1,222,4.15,1,2020,8,14
2020-08-15,51,26.7,20.1,23.4,25.8,21.05,0.2,16.3,41.8,220,3.99,0,2020,8,15
2020-08-16,2,27.5,19.7,23.6,26.3,23.08,0.0,13.6,37.8,218,4.5,1,2020,8,16
2020-08-17,51,27.7,20.3,23.9,27.0,21.14,0.7,14.2,39.6,224,4.14,0,2020,8,17
2020-08-18,1,27.6,19.8,23.5,26.4,23.57,0.0,14.2,37.8,221,4.58,0,2020,8,18
2020-08-19,3,27.7,19.8,23.9,26.8,20.84,0.0,13.0,34.2,221,4.15,0,2020,8,19
2020-08-20,3,28.1,20.6,23.9,26.8,20.61,0.0,15.1,38.9,220,4.1,0,2020,8,20
2020-08-21,2,28.7,20.5,24.4,27.8,22.6,0.0,12.2,33.8,226,4.5,1,2020,8,21
2020-08-22,51,29.1,20.4,24.7,28.1,21.52,0.2,11.2,30.6,223,4.39,1,2020,8,22
2020-08-23,53,28.8,21.0,24.4,27.8,21.56,2.0,13.4,35.3,221,4.31,1,2020,8,23
2020-08-24,53,28.1,20.8,24.4,28.1,21.61,2.2,11.8,32.0,224,4.27,1,2020,8,24
2020-08-25,53,28.4,20.9,24.3,27.8,20.24,1.5,10.7,30.6,225,4.08,1,2020,8,25
2020-08-26,63,28.9,20.6,24.4,27.8,21.19,5.9,10.8,35.6,218,4.28,1,2020,8,26
2020-08-27,61,27.7,20.8,23.8,26.9,20.98,2.8,12.1,33.1,223,4.11,0,2020,8,27
2020-08-28,2,27.5,20.3,23.7,26.2,19.03,0.0,13.7,34.6,221,3.88,0,2020,8,28
2020-08-29,2,27.3,20.3,23.6,26.0,22.31,0.0,15.4,40.7,227,4.37,1,2020,8,29
2020-08-30,53,27.7,20.8,23.9,27.0,20.17,1.7,14.0,37.4,225,4.0,1,2020,8,30
2020-08-31,53,27.5,20.8,23.8,27.3,20.61,2.7,13.4,33.5,227,3.92,1,2020,8,31
2020-09-01,55,25.2,21.1,22.8,26.2,10.4,5.7,8.2,25.9,218,2.14,1,2020,9,1
2020-09-02,55,24.5,20.6,22.2,25.3,8.67,6.9,10.7,34.2,211,1.79,1,2020,9,2
2020-09-03,53,26.0,20.6,23.1,25.8,13.83,3.6,15.9,44.3,207,2.76,1,2020,9,3
2020-09-04,51,27.9,20.7,24.3,27.5,21.26,0.3,12.4,35.3,222,4.28,1,2020,9,4
2020-09-05,61,27.3,21.2,23.5,26.9,15.94,7.7,12.5,37.4,218,3.2,1,2020,9,5
2020-09-07,61,25.3,21.1,22.4,24.6,10.12,5.2,15.9,41.8,213,2.2,1,2020,9,7
2020-09-08,55,27.3,21.0,23.7,27.0,19.26,2.3,12.4,41.4,216,3.76,1,2020,9,8
2020-09-09,55,25.7,21.4,22.7,25.3,12.05,6.9,16.8,49.7,212,2.33,1,2020,9,9
2020-09-10,53,25.0,21.4,22.7,25.1,14.17,2.4,15.8,52.2,217,2.68,1,2020,9,10
2020-09-11,53,25.8,21.6,23.2,25.7,16.03,0.9,16.3,47.9,216,3.14,1,2020,9,11
2020-09-12,53,25.8,21.4,23.0,25.8,17.19,3.5,16.8,49.7,221,3.2,1,2020,9,12
2020-09-13,51,24.6,21.0,22.3,25.1,9.82,1.7,13.5,40.3,216,1.95,1,2020,9,13
2020-09-14,51,25.9,21.1,23.0,25.7,13.69,0.7,14.0,36.4,216,2.71,1,2020,9,14
2020-09-15,53,24.7,21.3,22.8,25.6,15.17,2.3,13.5,46.4,215,2.83,1,2020,9,15
2020-09-16,53,26.8,21.3,23.5,26.2,18.56,2.1,16.6,42.8,220,3.55,1,2020,9,16
2020-09-17,53,26.2,21.4,23.3,26.1,18.77,2.6,17.1,46.4,221,3.54,1,2020,9,17
2020-09-19,61,25.1,21.3,22.4,24.8,15.45,8.6,19.5,59.0,229,2.73,1,2020,9,19
2020-09-20,61,24.7,21.1,22.0,24.4,11.45,13.4,15.9,53.6,228,2.07,1,2020,9,20
2020-09-21,55,24.7,21.0,22.5,25.2,14.41,6.1,15.3,53.6,218,2.65,1,2020,9,21
2020-09-22,53,25.6,21.4,22.8,25.4,14.84,6.3,15.0,44.6,215,2.85,1,2020,9,22
2020-09-23,53,25.7,20.7,22.9,25.9,16.71,2.4,17.1,43.9,222,3.1,1,2020,9,23
2020-09-24,63,26.7,20.3,23.1,26.5,18.2,12.8,12.4,34.9,212,3.43,1,2020,9,24
2020-09-25,61,25.0,20.2,22.1,25.4,9.86,6.2,9.7,28.8,206,1.96,1,2020,9,25
2020-09-26,61,27.1,19.8,22.9,26.3,19.13,5.7,13.4,40.0,215,3.61,1,2020,9,26
2020-09-27,53,27.4,19.7,23.5,27.0,20.7,1.9,11.8,32.4,223,4.01,1,2020,9,27
2020-09-28,61,27.1,20.6,23.2,26.4,19.09,6.7,14.8,37.8,219,3.6,1,2020,9,28
2020-09-29,61,25.0,21.2,22.4,25.2,12.21,6.3,14.8,41.0,212,2.33,1,2020,9,29
2020-09-30,53,25.6,20.9,22.5,25.1,16.36,1.9,15.0,46.8,218,3.03,1,2020,9,30
2020-10-01,53,26.0,20.0,22.7,25.3,21.18,3.4,18.1,47.9,223,3.85,1,2020,10,1
2020-10-02,51,26.6,19.9,23.1,25.8,20.47,1.3,17.2,43.9,222,3.83,1,2020,10,2
2020-10-03,53,25.6,20.8,22.9,25.4,20.07,2.3,17.2,48.2,226,3.66,1,2020,10,3
2020-10-04,53,26.4,18.7,22.6,24.9,22.56,2.3,17.9,46.8,228,4.18,0,2020,10,4
2020-10-05,1,27.1,18.4,22.6,25.1,22.99,0.0,13.9,37.8,217,4.41,1,2020,10,5
2020-10-06,51,27.8,18.5,23.4,26.5,19.78,0.3,10.2,28.8,220,3.94,0,2020,10,6
2020-10-07,2,26.7,20.2,23.0,25.7,19.35,0.0,12.6,33.1,217,3.8,1,2020,10,7
2020-10-08,53,27.3,20.5,23.6,26.8,19.74,2.0,12.5,33.8,222,3.85,1,2020,10,8
2020-10-09,53,26.4,20.4,23.1,26.0,18.08,3.0,13.8,38.2,211,3.51,1,2020,10,9
2020-10-10,51,26.3,20.4,22.9,25.4,17.65,0.2,17.4,45.4,219,3.38,1,2020,10,10
2020-10-11,61,25.0,21.1,22.4,25.0,16.19,11.7,18.2,56.9,225,2.89,1,2020,10,11
2020-10-12,53,25.9,21.1,23.1,25.3,18.58,4.1,20.5,63.7,226,3.38,1,2020,10,12
2020-10-13,53,25.8,21.3,23.0,25.4,18.65,8.2,20.9,68.8,226,3.22,1,2020,10,13
2020-10-14,55,24.9,21.3,22.4,25.0,15.99,7.7,20.6,63.7,228,2.75,1,2020,10,14
2020-10-15,53,25.4,21.2,22.9,25.6,16.57,4.6,19.7,59.8,223,2.92,1,2020,10,15
2020-10-16,53,26.1,18.5,22.4,25.1,19.1,3.9,15.5,45.7,221,3.49,0,2020,10,16
2020-10-17,3,26.8,18.3,22.8,25.7,21.86,0.0,13.4,35.3,221,4.16,0,2020,10,17
2020-10-18,3,27.3,19.9,23.4,26.6,20.37,0.0,12.4,33.1,231,3.91,1,2020,10,18
2020-10-19,51,26.6,20.4,23.2,26.2,19.18,0.7,14.6,39.6,221,3.71,1,2020,10,19
2020-10-20,53,26.5,20.5,23.1,25.7,20.84,1.1,17.1,44.6,217,3.91,1,2020,10,20
2020-10-21,53,26.1,21.3,23.2,26.0,19.25,2.2,15.8,46.8,218,3.56,1,2020,10,21
2020-10-22,53,26.5,19.8,23.0,25.7,19.02,3.9,17.9,46.1,220,3.58,1,2020,10,22
2020-10-23,53,26.7,19.6,22.9,25.6,19.72,2.0,15.3,40.3,223,3.77,1,2020,10,23
2020-10-24,53,26.1,19.8,22.8,25.9,17.19,1.9,12.4,38.5,211,3.25,1,2020,10,24
2020-10-25,51,27.4,19.9,23.5,27.0,20.09,1.4,10.9,31.3,226,3.96,1,2020,10,25
2020-10-26,53,28.0,19.7,24.1,28.1,19.62,1.5,8.8,26.3,255,3.91,1,2020,10,26
2020-10-27,53,26.1,21.5,23.4,27.4,15.19,1.6,8.4,26.6,252,3.0,1,2020,10,27
2020-10-28,51,27.6,20.9,23.8,27.6,19.18,0.5,8.5,27.4,266,3.81,1,2020,10,28
2020-10-29,53,27.0,20.7,23.4,27.4,19.46,2.2,9.7,27.7,255,3.72,1,2020,10,29
2020-10-30,51,27.1,20.9,23.5,27.3,18.98,0.8,10.0,28.4,262,3.71,1,2020,10,30
2020-10-31,51,27.8,20.7,24.1,28.0,20.55,0.7,9.7,27.4,257,4.03,1,2020,10,31
2020-11-01,51,27.6,21.4,24.4,28.5,19.54,0.2,9.0,26.6,257,3.88,0,2020,11,1
2020-11-02,3,28.0,21.7,24.4,28.5,20.51,0.0,8.4,26.6,267,4.08,1,2020,11,2
2020-11-03,51,27.8,21.5,24.1,28.1,20.07,1.2,7.4,24.8,311,3.98,1,2020,11,3
2020-11-04,63,27.4,21.2,23.4,27.7,16.42,10.2,8.7,25.6,357,3.21,1,2020,11,4
2020-11-07,61,27.7,21.3,24.0,28.0,20.03,3.9,9.0,34.6,62,3.92,1,2020,11,7
2020-11-08,63,26.7,21.0,23.2,27.0,15.73,12.2,8.9,28.4,52,3.09,1,2020,11,8
2020-11-10,63,25.1,21.3,22.8,26.8,9.38,10.9,6.2,22.7,40,1.9,1,2020,11,10
2020-11-14,63,27.1,20.9,23.3,27.0,15.4,6.0,8.3,31.3,54,2.99,1,2020,11,14
2020-11-20,63,26.7,20.3,22.7,26.5,17.22,10.7,5.8,26.6,62,3.36,1,2020,11,20
2020-11-21,51,25.9,20.3,23.0,26.3,15.94,1.0,10.9,31.0,46,3.11,1,2020,11,21
2020-11-22,51,24.8,20.1,21.9,25.0,11.18,2.8,9.0,23.8,39,2.21,1,2020,11,22
2020-11-23,53,24.7,19.6,21.9,25.4,11.57,2.7,9.8,27.0,3,2.24,1,2020,11,23
2020-11-24,55,24.6,20.8,21.9,25.5,12.66,8.3,11.7,33.8,274,2.29,1,2020,11,24
2020-11-25,53,24.6,19.5,21.8,25.0,13.08,2.5,10.1,33.8,229,2.44,0,2020,11,25
2020-11-26,2,26.6,19.0,22.7,25.6,18.96,0.0,13.4,35.3,213,3.64,0,2020,11,26
2020-11-27,1,27.0,18.8,22.8,25.8,20.2,0.0,10.8,28.8,224,3.92,0,2020,11,27
2020-11-28,2,27.1,18.5,23.1,26.6,21.05,0.0,5.4,19.8,37,4.06,1,2020,11,28
2020-11-29,51,26.7,19.8,23.3,26.6,18.94,0.9,9.2,28.4,49,3.67,1,2020,11,29
2020-11-30,51,26.4,20.1,23.1,26.5,17.42,0.4,11.6,32.4,44,3.35,1,2020,11,30
2020-12-01,53,23.9,20.0,21.6,24.6,10.24,7.9,11.9,34.9,34,1.94,1,2020,12,1
2020-12-03,61,24.8,20.6,22.3,25.1,17.53,8.1,20.0,61.2,228,3.07,1,2020,12,3
2020-12-04,63,26.0,20.1,22.7,25.5,15.04,8.2,15.0,39.6,217,2.85,1,2020,12,4
2020-12-05,61,25.3,18.5,21.7,25.1,11.87,7.5,8.3,34.6,212,2.23,0,2020,12,5
2020-12-06,2,26.9,18.4,23.2,26.7,20.66,0.0,9.0,24.5,228,3.99,0,2020,12,6
2020-12-07,2,27.3,19.9,23.7,27.6,20.93,0.0,7.4,22.3,357,4.08,1,2020,12,7
2020-12-08,61,26.3,19.9,22.7,26.6,15.65,3.9,4.9,23.4,70,3.05,0,2020,12,8
2020-12-09,2,26.9,20.0,23.1,26.3,18.76,0.0,8.7,25.2,63,3.65,1,2020,12,9
2020-12-10,51,25.9,19.8,22.9,26.1,16.59,0.8,7.1,23.8,48,3.21,0,2020,12,10
2020-12-11,1,26.4,18.2,22.2,24.6,20.79,0.0,10.9,30.6,49,3.96,0,2020,12,11
2020-12-13,2,26.4,18.9,22.7,25.4,19.54,0.0,9.1,24.8,31,3.78,0,2020,12,13
2020-12-14,2,25.5,18.1,21.7,23.8,19.43,0.0,11.2,27.7,35,3.69,1,2020,12,14
2020-12-15,63,24.3,18.7,21.3,24.5,8.95,12.7,5.9,28.8,76,1.77,1,2020,12,15
2020-12-16,51,26.4,18.7,22.4,25.7,19.78,0.8,6.4,22.3,66,3.74,1,2020,12,16
2020-12-17,53,26.6,19.0,22.8,26.3,19.18,2.2,6.1,21.6,26,3.67,1,2020,12,17
2020-12-18,55,26.1,19.0,22.4,25.8,16.53,8.7,6.8,21.2,46,3.2,1,2020,12,18
2020-12-19,61,24.1,21.0,22.0,25.1,10.38,7.6,12.3,35.6,55,1.97,1,2020,12,19
2020-12-20,61,23.4,20.5,21.6,24.7,8.85,12.6,11.0,36.4,42,1.72,1,2020,12,20
2020-12-24,51,26.1,20.5,22.7,25.9,14.43,1.0,10.0,27.4,53,2.8,0,2020,12,24
2020-12-25,2,26.4,19.7,22.7,25.6,18.39,0.0,10.8,28.8,42,3.51,1,2020,12,25
2020-12-26,51,25.3,19.5,22.2,24.8,16.97,0.7,11.0,29.5,36,3.21,1,2020,12,26
2020-12-28,61,25.3,20.5,22.4,25.9,11.58,8.8,8.7,29.5,29,2.25,1,2020,12,28
2020-12-29,51,27.3,18.8,23.0,26.6,16.63,0.2,8.2,24.8,62,3.25,1,2020,12,29
2020-12-30,51,26.9,19.1,23.1,26.4,18.42,0.7,10.1,28.8,65,3.52,1,2020,12,30
2021-01-01,51,24.3,20.2,21.8,24.6,12.44,0.4,9.0,31.0,50,2.36,1,2021,1,1
2021-01-02,53,25.6,20.5,22.6,25.7,13.98,4.7,12.7,32.8,54,2.65,1,2021,1,2
2021-01-03,61,25.9,21.1,23.0,26.8,13.01,4.2,7.0,29.9,69,2.54,1,2021,1,3
2021-01-04,63,24.4,20.6,22.3,26.1,10.62,9.3,8.0,29.9,69,2.07,1,2021,1,4
2021-01-07,53,26.1,20.4,23.3,27.5,15.86,3.3,5.8,20.9,15,3.03,1,2021,1,7
2021-01-08,63,26.5,20.4,22.6,26.5,13.81,11.2,5.9,24.8,26,2.72,1,2021,1,8
2021-01-14,63,25.7,20.8,22.7,26.7,14.39,11.5,4.8,27.4,70,2.79,1,2021,1,14
2021-01-16,61,24.7,19.3,22.2,25.9,9.66,6.5,4.8,19.8,90,1.93,1,2021,1,16
2021-01-17,51,25.8,19.0,22.6,25.7,17.65,0.4,9.3,25.9,55,3.35,1,2021,1,17
2021-01-18,53,24.5,19.7,21.6,24.6,10.6,1.7,9.7,33.8,41,1.98,1,2021,1,18
2021-01-19,51,25.6,19.1,22.1,24.9,17.52,1.8,8.8,27.7,29,3.32,1,2021,1,19
2021-01-20,53,26.3,20.1,22.9,26.5,15.62,2.0,8.6,27.0,31,2.98,1,2021,1,20
2021-01-21,51,27.4,19.6,23.6,27.6,20.26,0.8,6.7,23.4,68,3.92,1,2021,1,21
2021-01-22,51,26.7,18.6,22.8,26.2,20.66,0.5,7.5,22.7,61,3.95,0,2021,1,22
2021-01-23,1,26.1,18.4,22.0,24.4,20.71,0.0,9.8,26.3,54,3.95,0,2021,1,23
2021-01-29,53,23.8,19.0,21.7,24.9,8.87,2.7,6.2,19.4,38,1.72,1,2021,1,29
2021-01-30,63,25.9,19.5,22.4,25.7,15.33,6.8,10.3,29.5,60,2.89,1,2021,1,30
2021-01-31,55,25.9,20.8,22.6,25.7,15.34,1.6,10.2,37.8,60,2.91,1,2021,1,31
2021-02-01,51,25.3,20.7,22.3,25.0,16.64,0.7,13.0,39.2,52,3.06,1,2021,2,1
2021-02-02,51,25.0,20.8,22.4,24.8,16.72,0.1,15.5,41.0,59,3.08,1,2021,2,2
2021-02-03,51,24.0,19.8,21.7,23.8,12.32,0.3,14.9,38.5,53,2.32,0,2021,2,3
2021-02-04,2,24.9,19.0,21.6,23.1,17.16,0.0,16.0,40.0,57,3.27,0,2021,2,4
2021-02-05,3,24.4,19.4,21.6,23.5,12.31,0.0,12.0,30.2,51,2.5,1,2021,2,5
2021-02-06,53,25.4,19.9,22.3,25.1,14.62,1.4,12.0,33.8,42,2.8,1,2021,2,6
2021-02-07,51,25.7,20.8,22.6,25.4,15.3,0.3,12.7,36.4,49,2.91,1,2021,2,7
2021-02-08,51,24.5,20.3,22.0,24.1,13.29,0.5,16.8,45.4,50,2.45,0,2021,2,8
2021-02-13,51,26.7,19.8,23.2,26.2,18.85,0.5,8.0,25.2,32,3.72,1,2021,2,13
2021-02-14,51,27.7,20.5,23.9,27.1,21.87,0.1,7.4,25.2,27,4.31,0,2021,2,14
2021-02-15,1,27.9,18.7,23.2,25.9,22.82,0.0,9.1,28.1,44,4.51,0,2021,2,15
2021-02-16,1,28.5,18.5,23.5,26.3,23.86,0.0,9.6,27.4,17,4.79,0,2021,2,16
2021-02-17,1,28.4,19.0,23.4,26.1,23.7,0.0,9.5,28.8,43,4.7,0,2021,2,17
2021-02-18,1,27.7,18.9,23.6,26.3,23.49,0.0,8.5,28.1,39,4.67,1,2021,2,18
2021-02-19,51,27.4,19.9,23.6,27.0,19.94,1.7,6.6,24.8,46,3.9,1,2021,2,19
2021-02-20,53,26.9,20.1,23.5,26.9,20.09,2.1,7.1,24.8,67,3.94,1,2021,2,20
2021-02-21,53,27.5,20.3,23.5,26.6,19.89,2.0,8.4,30.6,59,3.91,1,2021,2,21
2021-02-22,51,27.4,21.1,23.8,26.9,20.88,0.3,12.7,36.0,54,4.09,1,2021,2,22
2021-02-23,51,27.5,20.1,23.6,26.6,19.54,0.7,11.8,34.9,47,3.89,0,2021,2,23
2021-02-24,3,28.8,19.5,24.2,27.4,22.23,0.0,6.6,24.8,51,4.47,1,2021,2,24
2021-02-25,51,28.7,20.0,24.6,27.8,21.39,0.1,7.1,23.0,341,4.39,0,2021,2,25
2021-02-26,2,29.9,21.3,25.1,28.1,23.27,0.0,8.8,28.1,292,4.8,0,2021,2,26
2021-02-27,2,29.4,20.0,24.9,27.8,21.7,0.0,8.9,28.4,298,4.51,0,2021,2,27
2021-02-28,2,30.5,19.2,24.9,27.4,25.28,0.0,8.1,27.7,24,5.17,0,2021,2,28
2021-03-04,2,29.6,18.3,24.2,26.3,22.77,0.0,7.6,25.2,69,4.71,0,2021,3,4
2021-03-05,3,28.6,19.3,24.2,26.4,19.21,0.0,8.4,25.9,57,4.11,1,2021,3,5
2021-03-06,61,29.8,20.2,24.3,27.5,17.09,3.8,6.1,26.6,56,3.58,1,2021,3,6
2021-03-07,61,29.9,19.8,24.7,28.7,23.1,2.5,5.1,28.1,51,4.69,1,2021,3,7
2021-03-08,63,29.0,21.2,24.0,27.9,19.2,9.8,7.6,30.2,74,3.87,0,2021,3,8
2021-03-09,1,28.8,19.2,23.9,27.0,25.21,0.0,6.2,23.4,75,4.96,1,2021,3,9
2021-03-12,51,27.4,20.0,23.6,26.6,19.94,0.1,10.5,34.9,69,4.02,0,2021,3,12
2021-03-13,1,28.4,21.3,24.4,27.7,22.76,0.0,7.6,28.4,75,4.58,1,2021,3,13
2021-03-14,51,27.7,19.7,23.6,26.7,21.61,0.4,11.5,34.6,70,4.21,1,2021,3,14
2021-03-15,51,28.0,19.4,23.7,26.5,23.27,0.2,10.1,31.3,69,4.68,1,2021,3,15
2021-03-16,53,28.5,19.2,24.0,27.4,21.9,1.4,7.8,24.5,69,4.42,1,2021,3,16
2021-03-17,51,28.7,20.3,24.3,27.5,22.3,0.1,9.6,29.2,73,4.59,0,2021,3,17
2021-03-18,2,28.0,20.3,24.0,26.9,18.46,0.0,6.8,21.2,63,3.85,1,2021,3,18
2021-03-19,55,27.3,20.2,22.6,26.0,14.85,5.6,6.5,23.4,80,2.95,1,2021,3,19
2021-03-20,51,27.1,19.9,23.0,26.2,15.47,2.2,4.6,19.1,174,3.15,1,2021,3,20
2021-03-22,51,28.7,20.0,24.4,28.6,23.6,1.0,6.0,27.0,39,4.68,1,2021,3,22
2021-03-23,63,28.9,20.5,24.4,28.6,22.81,6.8,5.7,32.0,66,4.58,1,2021,3,23
2021-03-24,63,27.8,21.1,23.8,27.6,18.97,5.9,11.1,37.1,65,3.77,1,2021,3,24
2021-03-25,61,27.7,20.3,23.1,26.3,13.03,7.2,6.5,36.4,81,2.68,1,2021,3,25
2021-03-26,63,28.7,20.0,23.8,27.8,20.13,10.6,9.5,37.4,95,4.01,1,2021,3,26
2021-03-27,53,26.0,21.0,23.2,27.1,11.69,3.2,6.0,23.8,82,2.38,1,2021,3,27
2021-03-29,53,27.2,20.4,23.2,26.8,16.09,2.8,6.2,22.7,243,3.22,1,2021,3,29
2021-03-30,51,28.2,20.4,24.3,28.2,21.84,0.2,10.7,32.8,245,4.37,0,2021,3,30
2021-03-31,3,29.2,20.3,24.6,28.5,23.15,0.0,8.0,27.0,227,4.7,1,2021,3,31
2021-04-01,51,29.1,20.1,24.2,27.6,22.93,0.2,11.8,33.1,219,4.62,0,2021,4,1
2021-04-02,2,29.3,19.8,24.5,27.7,21.19,0.0,11.5,33.1,222,4.39,0,2021,4,2
2021-04-03,2,28.8,19.2,23.8,26.7,23.86,0.0,13.6,37.4,221,4.79,0,2021,4,3
2021-04-04,2,30.2,19.1,24.4,26.9,26.36,0.0,10.2,31.7,221,5.48,0,2021,4,4
2021-04-06,2,30.4,20.4,25.9,29.0,23.68,0.0,9.1,27.0,40,5.0,0,2021,4,6
2021-04-07,1,30.6,19.0,25.3,28.1,24.69,0.0,5.6,22.0,311,5.09,1,2021,4,7
2021-04-08,51,28.5,20.8,24.7,27.9,21.2,0.4,6.3,22.7,250,4.34,1,2021,4,8
2021-04-09,61,28.9,20.9,24.2,28.0,22.07,4.4,6.0,27.4,176,4.38,1,2021,4,9
2021-04-10,55,28.8,20.7,24.3,28.4,22.12,9.1,6.2,24.5,281,4.43,1,2021,4,10
2021-04-16,61,27.2,20.9,23.2,27.3,16.39,5.4,7.9,26.3,229,3.19,1,2021,4,16
2021-04-17,61,27.4,20.8,23.8,27.9,18.17,3.2,8.0,25.2,223,3.58,1,2021,4,17
2021-04-18,51,27.5,20.7,23.6,27.4,18.19,1.4,9.5,32.8,219,3.55,1,2021,4,18
2021-04-19,51,27.2,20.6,23.7,27.3,21.39,1.7,12.4,33.1,223,4.1,1,2021,4,19
2021-04-20,53,28.1,20.6,24.0,27.8,21.72,1.0,9.9,27.0,226,4.27,1,2021,4,20
2021-04-21,61,27.8,20.4,23.8,27.7,21.06,4.2,6.5,25.2,217,4.14,1,2021,4,21
2021-04-22,53,28.1,20.6,24.4,28.5,22.31,1.9,8.3,25.2,228,4.4,1,2021,4,22
2021-04-23,53,27.4,21.2,24.2,28.1,21.38,2.9,11.2,31.0,229,4.14,1,2021,4,23
2021-04-24,51,28.9,20.9,24.8,29.1,23.58,0.8,6.6,22.0,245,4.7,1,2021,4,24
2021-04-25,51,29.0,20.9,24.9,29.0,22.81,1.1,5.7,22.0,230,4.58,0,2021,4,25
2021-04-26,1,29.0,21.6,25.1,29.2,21.6,0.0,6.9,23.8,231,4.37,1,2021,4,26
2021-04-27,51,28.6,21.5,24.9,29.0,23.11,0.8,9.3,26.6,227,4.65,1,2021,4,27
2021-04-28,53,28.7,21.3,24.8,28.8,21.76,1.7,10.5,28.4,234,4.38,1,2021,4,28
2021-04-29,53,27.5,21.8,24.3,28.2,18.71,2.6,10.0,28.8,229,3.7,1,2021,4,29
2021-04-30,63,28.2,21.9,24.5,29.0,19.25,5.2,6.7,25.9,224,3.84,1,2021,4,30
2021-05-01,63,28.1,22.0,24.2,28.9,15.96,11.7,6.9,25.9,246,3.16,1,2021,5,1
2021-05-05,53,28.5,20.7,24.5,29.2,22.58,2.6,4.0,22.0,18,4.49,1,2021,5,5
2021-05-06,63,28.1,21.4,24.3,29.1,21.36,9.7,5.2,25.2,349,4.22,1,2021,5,6
2021-05-08,63,28.1,21.7,24.4,29.3,20.85,12.3,4.7,23.8,38,4.15,1,2021,5,8
2021-05-11,63,27.7,22.0,24.2,28.8,17.85,9.9,9.7,28.1,230,3.48,1,2021,5,11
2021-05-14,61,26.8,22.0,24.0,27.5,12.9,6.6,11.2,47.5,234,2.62,1,2021,5,14
2021-05-15,51,26.5,22.1,23.9,27.0,10.88,0.1,9.0,37.1,194,2.41,1,2021,5,15
2021-05-16,51,27.2,21.6,24.5,28.5,19.26,1.2,12.3,33.1,224,3.76,0,2021,5,16
2021-05-17,2,29.1,21.5,25.2,29.6,22.89,0.0,10.6,27.4,235,4.61,1,2021,5,17
2021-05-18,51,27.9,21.3,24.7,28.8,21.87,0.6,10.6,29.5,230,4.28,1,2021,5,18
2021-05-19,53,27.9,21.1,24.4,28.2,20.97,2.5,13.0,34.6,221,4.07,1,2021,5,19
2021-05-20,51,27.4,21.6,24.1,27.4,15.79,0.5,14.8,40.7,216,3.17,1,2021,5,20
2021-05-21,51,26.9,22.1,24.0,27.1,16.62,1.6,16.5,41.8,212,3.21,1,2021,5,21
2021-05-22,61,26.5,22.1,23.5,26.4,14.52,4.7,18.8,49.0,217,2.76,1,2021,5,22
2021-05-23,51,25.9,22.1,23.8,26.7,16.38,2.6,16.8,46.8,217,2.97,1,2021,5,23
2021-05-24,61,25.4,22.2,23.3,26.2,13.39,7.5,17.6,54.0,222,2.45,1,2021,5,24
2021-05-27,61,25.2,21.7,23.0,25.9,17.83,9.9,19.5,64.1,229,3.0,1,2021,5,27
2021-05-28,53,26.0,21.3,23.3,26.4,19.7,4.1,17.8,45.0,224,3.53,1,2021,5,28
2021-05-29,53,26.2,21.4,23.4,26.5,18.89,4.2,15.1,44.3,221,3.42,1,2021,5,29
2021-05-30,53,26.6,21.6,23.8,27.1,21.2,2.8,16.8,41.8,233,3.88,1,2021,5,30
2021-05-31,53,26.8,21.4,23.7,26.9,20.69,2.9,16.8,41.0,229,3.81,1,2021,5,31
2021-06-01,53,26.4,20.7,23.4,26.7,20.51,2.9,15.8,42.5,226,3.76,1,2021,6,1
2021-06-02,51,27.6,20.8,23.9,27.6,20.14,1.8,13.0,34.6,227,3.88,1,2021,6,2
